Account Name,Domain,From,To,Role,static/dynamic link,no-follow,Phone,Email,Primary Contact,Project
Stowarzyszenie Przyjaciół Osób Niepełnosprawnych Krzczonów,http://stowarzyszenie-krzczonow.edupage.org,https://stowarzyszenie-krzczonow.edupage.org/,http://www.iwop.pl/,SEO2,static,,122747248,stow.krzczonow2010@gmail.com,Elżbieta Kudłacz,OPP
Stowarzyszenie Przyjaciół Osób Niepełnosprawnych Krzczonów,http://stowarzyszenie-krzczonow.edupage.org,https://stowarzyszenie-krzczonow.edupage.org/,http://www.pitax.pl/,SEO,static,,122747248,stow.krzczonow2010@gmail.com,Elżbieta Kudłacz,OPP
Stowarzyszenie Przyjaciół Wdzydz,http://www.wdzydze.eu,,,SEO,,,609138132,spwprezes@op.pl,,OPP
nie mają nas ale mają e-pity,,,,SYSTEM LINK,,,,,,OPP
Stowarzyszenie Przymierze - Ziemia Piska z siedzibą w Piszu,http://www.ziemiapiska.pisz.pl,http://www.ziemiapiska.pisz.pl/,https://www.pitax.pl/krs/0000049148/,LP,static,,695 998 596,ziemiapiska@gmail.com,,OPP
Stowarzyszenie Przymierze - Ziemia Piska z siedzibą w Piszu,http://www.ziemiapiska.pisz.pl,http://www.ziemiapiska.pisz.pl/,https://www.iwop.pl/,SEO2,static,,696 998 596,ziemiapiska@gmail.com,,OPP
Stowarzyszenie Przymierze - Ziemia Piska z siedzibą w Piszu,http://www.ziemiapiska.pisz.pl,http://www.ziemiapiska.pisz.pl/,https://www.pitax.pl/,SEO,static,,697 998 596,ziemiapiska@gmail.com,,OPP
Stowarzyszenie Ptaki Polskie,http://www.ptakipolskie.pl,http://www.ptakipolskie.pl/przekaz-nam-1,https://www.pitax.pl/rozlicz/0000253695/,ONL,static,,601 83 83 73,ptakipolskie@ptakipolskie.pl,Piotr Kamont,OPP
Stowarzyszenie Ptaki Polskie,http://www.ptakipolskie.pl,http://www.ptakipolskie.pl/przekaz-nam-2,https://www.pitax.pl/pobierz/0000253695/,WIN,static,,601 83 83 73,ptakipolskie@ptakipolskie.pl,Piotr Kamont,OPP
Stowarzyszenie Ptaki Polskie,http://www.ptakipolskie.pl,http://www.ptakipolskie.pl/przekaz-nam-3,https://www.pitax.pl/opp/pracownia/,OTH,static,,601 83 83 73,ptakipolskie@ptakipolskie.pl,Piotr Kamont,OPP
Stowarzyszenie Remedium,http://www.remedium-tymbark.pl,http://www.remedium-tymbark.pl,https://www.pitax.pl/krs/0000135320/,LP,static,,18 332 53 93,stowrem@vp.pl,,OPP
Stowarzyszenie Remedium,http://www.remedium-tymbark.pl,http://www.remedium-tymbark.pl,https://www.iwop.pl/,SEO2,static,,18 332 53 93,stowrem@vp.pl,,OPP
Stowarzyszenie Remedium,http://www.remedium-tymbark.pl,http://www.remedium-tymbark.pl,https://www.pitax.pl/,SEO,static,,18 332 53 93,stowrem@vp.pl,,OPP
Stowarzyszenie Rodziców Dzieci Specjalnej Troski,http://wtzlesko.pl,http://wtzlesko.pl/przekaz-1/,https://www.iwop.pl/,SEO2,static,,134696191,wtzl@tlen.pl,,OPP
Stowarzyszenie Rodziców Dzieci Specjalnej Troski,http://wtzlesko.pl,http://wtzlesko.pl/przekaz-1/,https://www.pitax.pl/,SEO,static,,134696191,wtzl@tlen.pl,,OPP
Stowarzyszenie Rodziców Dzieci Specjalnej Troski,http://wtzlesko.pl,http://wtzlesko.pl/przekaz-1/,https://www.pitax.pl/rozlicz/0000036376/,ONL,static,,134696191,wtzl@tlen.pl,,OPP
Stowarzyszenie Rodzin Chorych na Zespół Marfana oraz Inne Zespoły Genetycznie Uwarunkowane Pomóżmy Naszym Dzieciom,http://www.marfan.pl,http://jedenprocent.marfan.pl/,https://www.pitax.pl/rozlicz/0000047797/,ONL,static,,601286245,marfan@marfan.pl,,OPP
Stowarzyszenie Rodzin Chorych na Zespół Marfana oraz Inne Zespoły Genetycznie Uwarunkowane Pomóżmy Naszym Dzieciom,http://www.marfan.pl,http://jedenprocent.marfan.pl/,https://www.pitax.pl/pobierz/0000047797/,WIN,static,,601286245,marfan@marfan.pl,,OPP
Stowarzyszenie Rodzin Chorych na Zespół Marfana oraz Inne Zespoły Genetycznie Uwarunkowane Pomóżmy Naszym Dzieciom,http://www.marfan.pl,http://jedenprocent.marfan.pl/,https://www.pitax.pl/,SEO,static,,601286245,marfan@marfan.pl,,OPP
Stowarzyszenie Rodzin i Przyjaciół Osób z Zespołem Downa Wielkie Serce,http://wielkie-serce.pl,http://wielkie-serce.pl/opp/,http://www.pitax.pl/krs/0000329068,LP,static,,662374490,biuro@wielkie-serce.pl,Zofia Kamińska,OPP
Stowarzyszenie Rodzin i Przyjaciół Osób z Zespołem Downa Wielkie Serce,http://wielkie-serce.pl,http://wielkie-serce.pl/opp/,https://www.pitax.pl/,SEO,static,,662374490,biuro@wielkie-serce.pl,Zofia Kamińska,OPP
"Stowarzyszenie Rowerowy Poznań - ""Sekcja Rowerzystów Miejskich""",http://www.rowerowypoznan.pl/,http://rowerowypoznan.pl/o-nas/1-procent-podatku-poznan/,http://www.pitax.pl/krs/0000100596/,LP,static,,783332178,poczta@srm.eco.pl,Andrzej Janowski,OPP
"Stowarzyszenie Rowerowy Poznań - ""Sekcja Rowerzystów Miejskich""",http://www.rowerowypoznan.pl/,http://rowerowypoznan.pl/o-nas/1-procent-podatku-poznan/,http://www.iwop.pl/,SEO2,static,,783332178,poczta@srm.eco.pl,Andrzej Janowski,OPP
"Stowarzyszenie Rowerowy Poznań - ""Sekcja Rowerzystów Miejskich""",http://www.rowerowypoznan.pl/,http://rowerowypoznan.pl/o-nas/1-procent-podatku-poznan/,http://www.pitax.pl/,SEO,static,,783332178,poczta@srm.eco.pl,Andrzej Janowski,OPP
Stowarzyszenie Rozwoju Solca Kujawskiego,http://www.srsk.org.pl,http://www.srsk.org.pl/,https://www.pitax.pl/krs/0000059449/,LP,static,,607533338,stowarzyszenie.solec@gmail.com,Elżbieta Wysocka,OPP
Stowarzyszenie Rozwoju Solca Kujawskiego,http://www.srsk.org.pl,http://www.srsk.org.pl/,https://www.iwop.pl/,SEO2,static,,607533338,stowarzyszenie.solec@gmail.com,Elżbieta Wysocka,OPP
Stowarzyszenie Rozwoju Solca Kujawskiego,http://www.srsk.org.pl,http://www.srsk.org.pl/,https://www.pitax.pl/,SEO,static,,607533338,stowarzyszenie.solec@gmail.com,Elżbieta Wysocka,OPP
"Stowarzyszenie Rozwoju Zespołu Szkół nr 2 Im. Jana Kochanowskiego w Łańcucie ""Śruby""",http://zs2lancut.pl,http://zs2lancut.pl/index.php/stowarzyszenie/aktualnosci,https://www.pitax.pl/rozlicz/0000377840/?cel=PodajCel,ONL,static,,172252582,sekretariat@zs2lancut.pl,Magdalena Rospond,OPP
"Stowarzyszenie Rozwoju Zespołu Szkół nr 2 Im. Jana Kochanowskiego w Łańcucie ""Śruby""",http://zs2lancut.pl,http://zs2lancut.pl/index.php/stowarzyszenie/aktualnosci,https://www.iwop.pl/%20,SEO2,static,,172252582,sekretariat@zs2lancut.pl,Magdalena Rospond,OPP
"Stowarzyszenie Rozwoju Zespołu Szkół nr 2 Im. Jana Kochanowskiego w Łańcucie ""Śruby""",http://zs2lancut.pl,http://zs2lancut.pl/index.php/stowarzyszenie/aktualnosci,https://www.pitax.pl/%20,SEO,static,,172252582,sekretariat@zs2lancut.pl,Magdalena Rospond,OPP
Stowarzyszenie Solidarności z Ubogimi Trzeciego Świata Maitri,http://www.maitri.pl,http://www.maitri.pl/welcome-to-have-a-heart-adoption-programme/,http://www.pitax.pl/,SEO,static,,58 520 30 50,gdansk@maitri.pl,,OPP
Stowarzyszenie Solidarności z Ubogimi Trzeciego Świata Maitri,http://www.maitri.pl,http://www.maitri.pl/1-podatku-dla-dzieci-afryki/,https://www.pitax.pl/rozlicz/0000364214/,ONL,static,,58 520 30 50,gdansk@maitri.pl,,OPP
Stowarzyszenie Sportu Osób Niepełnosprawnych SSON,http://sson.pl/,http://sson.pl/,https://www.pitax.pl/rozlicz/0000001106/?cel=PodajCel,ONL,static,,603 78 30 25,biuro@sson.pl,Krzysztof Kosider,OPP
Stowarzyszenie Sportu Osób Niepełnosprawnych SSON,http://sson.pl/,http://sson.pl/,http://www.iwop.pl/,SEO2,static,,603 78 30 25,biuro@sson.pl,Krzysztof Kosider,OPP
Stowarzyszenie Sportu Osób Niepełnosprawnych SSON,http://sson.pl/,http://sson.pl/,http://www.pitax.pl/,SEO,static,,603 78 30 25,biuro@sson.pl,Krzysztof Kosider,OPP
Stowarzyszenie Stop Korupcji,http://www.stopkorupcji.org.pl,http://www.stopkorupcji.org.pl,https://www.pitax.pl/krs/0000158902/,LP,static,,606 394 451,biuro@stopkorupcji.org.pl,,OPP
Stowarzyszenie Stop Korupcji,http://www.stopkorupcji.org.pl,http://www.stopkorupcji.org.pl,https://www.iwop.pl/,SEO2,static,,606 394 451,biuro@stopkorupcji.org.pl,,OPP
Stowarzyszenie Stop Korupcji,http://www.stopkorupcji.org.pl,http://www.stopkorupcji.org.pl,https://www.pitax.pl/,SEO,static,,606 394 451,biuro@stopkorupcji.org.pl,,OPP
Stowarzyszenie Tradycji Wojska Polskiego,http://www.stwp.mragowo.pl/kontakt.php,http://www.stwp.mragowo.pl/opp.php,https://www.pitax.pl/rozlicz/0000458920/?cel=PodajCel,ONL,static,,601 155 847,stefangojlo@poczta.onet.pl,Stefan Gojło,OPP
Stowarzyszenie Tradycji Wojska Polskiego,http://www.stwp.mragowo.pl/kontakt.php,http://www.stwp.mragowo.pl/opp.php,https://www.iwop.pl/,SEO2,static,,601 155 847,stefangojlo@poczta.onet.pl,Stefan Gojło,OPP
Stowarzyszenie Tradycji Wojska Polskiego,http://www.stwp.mragowo.pl/kontakt.php,http://www.stwp.mragowo.pl/opp.php,https://www.pitax.pl/,SEO,static,,601 155 847,stefangojlo@poczta.onet.pl,Stefan Gojło,OPP
"STOWARZYSZENIE TURYSTYCZNE ""OGNIWO""",http://ogniwo.zagan.pl,http://ogniwo.zagan.pl/news.php,https://www.pitax.pl/rozlicz/0000318107/,ONL,static,,500 049 272,ogniwo.zagan@wp.pl,Grzegorz Kołodziejski,OPP
"STOWARZYSZENIE TURYSTYCZNE ""OGNIWO""",http://ogniwo.zagan.pl,http://ogniwo.zagan.pl/news.php,https://www.iwop.pl/,SEO2,static,,500 049 272,ogniwo.zagan@wp.pl,Grzegorz Kołodziejski,OPP
"STOWARZYSZENIE TURYSTYCZNE ""OGNIWO""",http://ogniwo.zagan.pl,http://ogniwo.zagan.pl/news.php,https://www.pitax.pl/,SEO,static,,500 049 272,ogniwo.zagan@wp.pl,Grzegorz Kołodziejski,OPP
Stowarzyszenie Uczniom Gimnazjum Nr 2,http://www.gimnazjum2.sulechow.pl/,http://www.sp2.sulechow.pl/pl/o_nas/stowarzyszenie_uczniom_gimnazjum_nr_2/3551.html,https://www.pitax.pl/krs/0000382429/,LP,static,,68 459 59 39,g2sulechow@poczta.onet.pl,Ewa Łysień,OPP
Stowarzyszenie Uczniom Gimnazjum Nr 3,http://www.gimnazjum2.sulechow.pl/,http://www.sp2.sulechow.pl/pl/o_nas/stowarzyszenie_uczniom_gimnazjum_nr_2/3551.html,https://www.iwop.pl/,SEO2,static,,68 459 59 39,g2sulechow@poczta.onet.pl,Ewa Łysień,OPP
Stowarzyszenie Uczniom Gimnazjum Nr 4,http://www.gimnazjum2.sulechow.pl/,http://www.sp2.sulechow.pl/pl/o_nas/stowarzyszenie_uczniom_gimnazjum_nr_2/3551.html,https://www.pitax.pl/,SEO,static,,68 459 59 39,g2sulechow@poczta.onet.pl,Ewa Łysień,OPP
Stowarzyszenie Wspierania Inicjatyw Pomóżmy Sobie,http://pomozmysobie.cba.pl,http://pomozmysobie.cba.pl/,https://www.pitax.pl/krs/0000260306/,LP,static,,608 587 963,pomozmysobie@op.pl,,OPP
Stowarzyszenie Wspierania Inicjatyw Pomóżmy Sobie,http://pomozmysobie.cba.pl,http://pomozmysobie.cba.pl/,https://www.pitax.pl/pobierz/0000260306/,WIN,static,,608 587 963,pomozmysobie@op.pl,,OPP
Stowarzyszenie Wspierania Inicjatyw Pomóżmy Sobie,http://pomozmysobie.cba.pl,http://pomozmysobie.cba.pl/,https://www.pitax.pl/,SEO,static,,608 587 963,pomozmysobie@op.pl,,OPP
Stowarzyszenie Żydowski Dom Seniora (Moszaw Zkenim),http://www.domseniora-szds.pl,http://www.domseniora-szds.pl/index.php/homepage/9-aktualnosci/12-apel-o-wsparcie,http://pitax.pl/krs/0000347933,LP,static,,517481030,maz.rott@gmail.com,Aniela Srebrna,OPP
Stowarzyszenie Żydowski Dom Seniora (Moszaw Zkenim),http://www.domseniora-szds.pl,http://www.domseniora-szds.pl/index.php/homepage/9-aktualnosci/12-apel-o-wsparcie,http://www.pitax.pl/,SEO,static,,517481030,maz.rott@gmail.com,Aniela Srebrna,OPP
Stowarzyszenie Żydowski Dom Seniora (Moszaw Zkenim),http://www.domseniora-szds.pl,http://www.domseniora-szds.pl/index.php/homepage/9-aktualnosci/12-apel-o-wsparcie,http://www.iwop.pl/,SEO2,static,,517481030,maz.rott@gmail.com,Aniela Srebrna,OPP
Studenckie Koło Przewodników Beskidzkich w Rzeszowie,http://skpb.prz.edu.pl,http://skpb.prz.edu.pl/www/index.php?option=com_k2&view=item&layout=item&id=46&Itemid=43,https://www.pitax.pl/rozlicz/0000006825/,ONL,static,,692 611 476,skpb@prz.rzeszow.pl,,OPP
Studenckie Koło Przewodników Beskidzkich w Rzeszowie,http://skpb.prz.edu.pl,http://skpb.prz.edu.pl/www/index.php?option=com_k2&view=item&layout=item&id=46&Itemid=44,https://www.iwop.pl/,SEO2,static,,692 611 476,skpb@prz.rzeszow.pl,,OPP
Studenckie Koło Przewodników Beskidzkich w Rzeszowie,http://skpb.prz.edu.pl,http://skpb.prz.edu.pl/www/index.php?option=com_k2&view=item&layout=item&id=46&Itemid=45,https://www.pitax.pl/,SEO,static,,692 611 476,skpb@prz.rzeszow.pl,,OPP
Szkolny Związek Sportowy Wielkopolska,http://szswielkopolska.pl,http://szswielkopolska.pl,https://www.pitax.pl/krs/0000028529,LP,static,,61 852 97 03,szs.wielkopolska@wp.pl,Zdzisław Urbańczyk,OPP
Szkolny Związek Sportowy Wielkopolska,http://szswielkopolska.pl,http://szswielkopolska.pl,https://www.iwop.pl/,SEO2,static,,61 852 97 03,szs.wielkopolska@wp.pl,Zdzisław Urbańczyk,OPP
Szkolny Związek Sportowy Wielkopolska,http://szswielkopolska.pl,http://szswielkopolska.pl,https://www.pitax.pl/,SEO,static,,61 852 97 03,szs.wielkopolska@wp.pl,Zdzisław Urbańczyk,OPP
Śląski Związek Brydża Sportowego,http://www.slzbs.pl,http://www.slzbs.pl,https://www.pitax.pl/krs/formularze/0000071824,LP,dynamic,,607505397,andrzej.wandzik@buscon.com.pl,Ryszard Łazikiewicz,OPP
Śląski Związek Brydża Sportowego,http://www.slzbs.pl,http://www.slzbs.pl,https://www.pitax.pl/,SEO,dynamic,,607505397,andrzej.wandzik@buscon.com.pl,Ryszard Łazikiewicz,OPP
Śląskie Stowarzyszenie Chorych na SM Sezam,http://www.sezamsm.pl,http://www.sezamsm.pl/,https://www.pitax.pl/rozlicz/0000269884/?cel=PodajCel,ONL,static,,531773768,sezamsm@tlen.pl,Karolina Kropornicka,OPP
Śląskie Stowarzyszenie Chorych na SM Sezam,http://www.sezamsm.pl,http://www.sezamsm.pl/,https://www.pitax.pl/pobierz/0000269884/,WIN,static,,531773768,sezamsm@tlen.pl,Karolina Kropornicka,OPP
Śląskie Stowarzyszenie Chorych na SM Sezam,http://www.sezamsm.pl,http://www.sezamsm.pl/,https://www.pitax.pl/,SEO,static,,531773768,sezamsm@tlen.pl,Karolina Kropornicka,OPP
Śremski Klub Sportowy Warta,http://www.wartasrem.pl,http://www.wartasrem.pl,https://www.pitax.pl/pobierz/0000161382/,WIN,static,,61 282 92 17,klub@wartasrem.pl,Dominik Sworowski,OPP
Śremski Klub Sportowy Warta,http://www.wartasrem.pl,http://www.wartasrem.pl,https://www.iwop.pl/,SEO2,static,,61 282 92 17,klub@wartasrem.pl,Dominik Sworowski,OPP
Śremski Klub Sportowy Warta,http://www.wartasrem.pl,http://www.wartasrem.pl,https://www.pitax.pl/,SEO,static,,61 282 92 17,klub@wartasrem.pl,Dominik Sworowski,OPP
Towarzystwo Miłośników Lwowa i Kresów Południowo-Wschodnich Oddział w Poznaniu,http://lwowiacy.pl,http://lwowiacy.pl,https://www.pitax.pl/rozlicz/0000107982/?,ONL,static,,502243385,sl@stanluks.pl,Łukasiewicz Stanisław,OPP
Towarzystwo Miłośników Lwowa i Kresów Południowo-Wschodnich Oddział w Poznaniu,http://lwowiacy.pl,http://lwowiacy.pl,https://www.iwop.pl/,SEO2,static,,502243385,sl@stanluks.pl,Łukasiewicz Stanisław,OPP
Towarzystwo Miłośników Lwowa i Kresów Południowo-Wschodnich Oddział w Poznaniu,http://lwowiacy.pl,http://lwowiacy.pl,https://www.pitax.pl/,SEO,static,,502243385,sl@stanluks.pl,Łukasiewicz Stanisław,OPP
Towarzystwo Pomocy Młodzieży,http://tpm.org.pl,http://tpm.org.pl/wesprzyj-nas-przekaz-1-procent-podatku/,https://www.pitax.pl/rozlicz/0000009830/,ONL,static,,228878805,tpm@tpm.org.pl,Katarzyna Czyżewska,OPP
Towarzystwo Pomocy Młodzieży,http://tpm.org.pl,http://tpm.org.pl/wesprzyj-nas-przekaz-1-procent-podatku/,https://www.iwop.pl/,SEO2,static,,228878805,tpm@tpm.org.pl,Katarzyna Czyżewska,OPP
Towarzystwo Pomocy Młodzieży,http://tpm.org.pl,http://tpm.org.pl/wesprzyj-nas-przekaz-1-procent-podatku/,https://www.pitax.pl/,SEO,static,,228878805,tpm@tpm.org.pl,Katarzyna Czyżewska,OPP
Towarzystwo Przyjaciół Dzieci Oddział Miejsko-Gminny w Iławie,http://www.tpd.ilawa.pl,http://www.tpd.ilawa.pl/,http://www.pitax.pl/rozlicz/0000358546,ONL,static,,696 690 841,tpdilawa@wp.pl,,OPP
Towarzystwo Przyjaciół Dzieci Oddział Miejsko-Gminny w Iławie,http://www.tpd.ilawa.pl,http://www.tpd.ilawa.pl/,https://www.iwop.pl/,SEO2,static,,696 690 841,tpdilawa@wp.pl,,OPP
Towarzystwo Przyjaciół Dzieci Oddział Miejsko-Gminny w Iławie,http://www.tpd.ilawa.pl,http://www.tpd.ilawa.pl/,https://www.pitax.pl/,SEO,static,,696 690 841,tpdilawa@wp.pl,,OPP
Towarzystwo Przyjaciół Sopotu,http://www.tps-dworek.pl,https://tps-dworek.pl/3850-2/,https://www.pitax.pl/rozlicz/0000027909/?cel=cele%20statutowe%20TPS,ONL,static,,58 551 07 56,biuro@tps-dworek.pl,Pracownik Towarzystwa Przyjaciół Sopotu,OPP
Towarzystwo Przyjaciół Sopotu,http://www.tps-dworek.pl,https://tps-dworek.pl/3850-2/,https://www.iwop.pl/,SEO2,static,,58 551 07 56,biuro@tps-dworek.pl,Pracownik Towarzystwa Przyjaciół Sopotu,OPP
Towarzystwo Przyjaciół Sopotu,http://www.tps-dworek.pl,https://tps-dworek.pl/3850-2/,https://www.pitax.pl/,SEO,static,,58 551 07 56,biuro@tps-dworek.pl,Pracownik Towarzystwa Przyjaciół Sopotu,OPP
Towarzystwo Przyjaciół Ziemi Brodnickiej Gniazdo,http://www.tpzb.org,http://tpzb.org/?page_id=189,https://www.pitax.pl/rozlicz/0000381577/,ONL,static,,601 509 600,biuro@tpzb.org,Bogusław Kuik,OPP
Towarzystwo Przyjaciół Ziemi Brodnickiej Gniazdo,http://www.tpzb.org,http://tpzb.org/?page_id=190,https://www.iwop.pl/,SEO2,static,,601 509 600,biuro@tpzb.org,Bogusław Kuik,OPP
Towarzystwo Przyjaciół Ziemi Brodnickiej Gniazdo,http://www.tpzb.org,http://tpzb.org/?page_id=191,https://www.pitax.pl/,SEO,static,,601 509 600,biuro@tpzb.org,Bogusław Kuik,OPP
Towarzystwo Przyrodnicze Alauda,http://alauda.org.pl,http://alauda.org.pl/about/list/9/,http://www.pitax.pl/krs/0000380495/,LP,static,,602 591 469,tp@alauda.org.pl,Przemysław Doboszewski,OPP
Towarzystwo Przyrodnicze Alauda,http://alauda.org.pl,http://alauda.org.pl/about/list/9/,http://www.iwop.pl/,SEO2,static,,602 591 469,tp@alauda.org.pl,Przemysław Doboszewski,OPP
Towarzystwo Przyrodnicze Alauda,http://alauda.org.pl,http://alauda.org.pl/about/list/9/,http://www.pitax.pl/,SEO,static,,602 591 469,tp@alauda.org.pl,Przemysław Doboszewski,OPP
Towarzystwo Wspierania Dzieci i Młodzieży z Cukrzycą,http://www.twdimzc.pl,http://www.twdimzc.pl/przekaz-1,https://www.pitax.pl/rozlicz/0000369186/,ONL,static,,601 615 177,rozita@autograf.pl,,OPP
Towarzystwo Wspierania Dzieci i Młodzieży z Cukrzycą,http://www.twdimzc.pl,http://www.twdimzc.pl/przekaz-2,https://www.iwop.pl/,SEO2,static,,601 615 177,rozita@autograf.pl,,OPP
Towarzystwo Wspierania Dzieci i Młodzieży z Cukrzycą,http://www.twdimzc.pl,http://www.twdimzc.pl/przekaz-3,https://www.pitax.pl/,SEO,static,,601 615 177,rozita@autograf.pl,,OPP
Uczniowski Klub Sportowy Ajaks Częstochowa,http://www.ajaksczestochowa.pl/,http://www.ajaksczestochowa.pl/blog/5-1-podatku,https://www.iwop.pl/,SEO2,static,,343 624 718,brolek@op.pl,,OPP
Uczniowski Klub Sportowy Ajaks Częstochowa,http://www.ajaksczestochowa.pl/,http://www.ajaksczestochowa.pl/blog/5-1-podatku,https://www.pitax.pl/,SEO,static,,343 624 718,brolek@op.pl,,OPP
Uczniowski Klub Sportowy Ajaks Częstochowa,http://www.ajaksczestochowa.pl/,http://www.ajaksczestochowa.pl/blog/5-1-podatku,https://www.pitax.pl/krs/0000452534/,LP,static,,343 624 718,brolek@op.pl,,OPP
Uczniowski Klub Sportowy Azymut 45 Gdynia,http://azymut45gdynia.org,http://azymut45gdynia.org,https://www.pitax.pl/rozlicz/0000413120/?cel=WsparceRozwojuKlubu,ONL,static,,502 283 461,porzycz@poczta.onet.pl,Agata Porzycz,OPP
Uczniowski Klub Sportowy Azymut 45 Gdynia,http://azymut45gdynia.org,http://azymut45gdynia.org,https://www.pitax.pl/,SEO,static,,502 283 461,porzycz@poczta.onet.pl,Agata Porzycz,OPP
Uczniowski Klub Sportowy Azymut 45 Gdynia,http://azymut45gdynia.org,http://azymut45gdynia.org,https://www.iwop.pl/,SEO2,static,,502 283 461,porzycz@poczta.onet.pl,Agata Porzycz,OPP
Uczniowski Klub Sportowy Jedynka,http://www.uksjedynka.rabka.pl,http://www.uksjedynka.rabka.pl/,https://www.pitax.pl/rozlicz/0000331129/?cel=PodajCel,ONL,static,,609 140 660,poczta@uksjedynka.rabka.pl,Rafał Mlekodaj,OPP
Uczniowski Klub Sportowy Jedynka,http://www.uksjedynka.rabka.pl,http://www.uksjedynka.rabka.pl/,https://www.iwop.pl/,SEO2,static,,609 140 660,poczta@uksjedynka.rabka.pl,Rafał Mlekodaj,OPP
Uczniowski Klub Sportowy Jedynka,http://www.uksjedynka.rabka.pl,http://www.uksjedynka.rabka.pl/,https://www.pitax.pl/,SEO,static,,609 140 660,poczta@uksjedynka.rabka.pl,Rafał Mlekodaj,OPP
Uczniowski Klub Sportowy Stół Polski przy Zespole Szkół Ogólnokształcących i Zawodowych im. Jarosława Iwaszkiewicza w Ciechanowcu,http://www.zsoiz-ciechanowiec.pl,,,SEO,,,86 277 11 34,zsoiz-ciechanowiec@wp.pl,,OPP
NIE MA SEO I SYSTEM LINKU,,,,SYSTEM LINK,,,,,,OPP
"Uczniowski Klub Sportowy ""Trolik""",http://www.trolik.pl,http://www.trolik.pl/kampania-1.html,https://www.pitax.pl/krs/0000628318/,LP,static,,660 740 382,ukstrolik@trolik.pl,,OPP
"Uczniowski Klub Sportowy ""Trolik""",http://www.trolik.pl,http://www.trolik.pl/kampania-1.html,https://www.pitax.pl/,SEO,static,,660 740 382,ukstrolik@trolik.pl,,OPP
"Uczniowski Klub Sportowy ""Trolik""",http://www.trolik.pl,http://www.trolik.pl/kampania-1.html,https://www.iwop.pl/,SEO2,static,,660 740 382,ukstrolik@trolik.pl,,OPP
Wałbrzyskie Towarzystwo Oświatowe,http://www.wto.walbrzych.pl,http://www.wto.walbrzych.pl/,https://pitax.pl/,SEO,static,,74 840 20 07,wto@wto.walbrzych.pl,,OPP
Wałbrzyskie Towarzystwo Oświatowe,http://www.wto.walbrzych.pl,http://www.wto.walbrzych.pl/,https://www.iwop.pl/,SEO2,static,,74 840 20 07,wto@wto.walbrzych.pl,,OPP
Wałbrzyskie Towarzystwo Oświatowe,http://www.wto.walbrzych.pl,http://www.wto.walbrzych.pl/,https://www.pitax.pl/pobierz/0000131549/,WIN,static,,74 840 20 07,wto@wto.walbrzych.pl,,OPP
Warszawskie Stowarzyszenie Amazonek,http://www.amazonkiwarszawa.pl,http://amazonkiwarszawa.pl/wesprzyj-nas/,https://www.pitax.pl/rozlicz/?krs=0000023411/,ONL,static,,22 833 20 62,ambiel@wp.pl,,OPP
Warszawskie Stowarzyszenie Amazonek,http://www.amazonkiwarszawa.pl,http://amazonkiwarszawa.pl/wesprzyj-nas/,https://www.iwop.pl/,SEO2,static,,22 833 20 62,ambiel@wp.pl,,OPP
Warszawskie Stowarzyszenie Amazonek,http://www.amazonkiwarszawa.pl,http://amazonkiwarszawa.pl/wesprzyj-nas/,https://www.pitax.pl/,SEO,static,,22 833 20 62,ambiel@wp.pl,,OPP
Zielonogórski Klub Sportowy Karate,http://www.kyokushin.zgora.pl,http://www.kyokushin.zgora.pl/,https://www.pitax.pl/krs/formularze/0000161063/,OTH,static,,608459389,madej61@neostrada.pl,Eliasz Madej,OPP
Zielonogórski Klub Sportowy Karate,http://www.kyokushin.zgora.pl,http://www.kyokushin.zgora.pl/,https://www.iwop.pl/,SEO2,static,,608459389,madej61@neostrada.pl,Eliasz Madej,OPP
