MIEJSKI KLUB SPORTOWY "SOKÓŁ" SIENIAWA,0000253095,
STOWARZYSZENIE NA RZECZ ROZWOJU GMINY DOMARADZ,0000253097,
FUNDACJA INSTYTUT MOWY,0000253126,
KALWARYJSKIE BRACTWO MĘKI PAŃSKIEJ,0000253192,
LUDOWY KLUB SPORTOWY OSTROMECKO,0000253233,
STOWARZYSZENIE POMAGAJĄCE DZIECIOM Z CHOROBAMI NOWOTWOROWYMI ORAZ PRZEWLEKLE CHORYM "ZAWSZE KOLOROWO",0000253252,
UCZNIOWSKI KLUB SPORTOWY "SPORTOWIEC" Z SIEDZIBĄ PRZY SZKOLE PODSTAWOWEJ NR 7 W PILE,0000253263,
FUNDACJA RÓWNYCH SZANS,0000253308,
STOWARZYSZENIE KULTURY CHRZEŚCIJAŃSKIEJ "CHORAŁ",0000253405,
OCHOTNICZA STRAŻ POŻARNA W KOŁCZYNIE,0000253538,
STOWARZYSZENIE OCHOTNICZYCH HUFCÓW PRACY ODDZIAŁ TERENOWY WE WROCŁAWIU,0000253553,
LUDOWY KLUB SPORTOWY "HURAGAN" W GNIEWCZYNIE,0000253591,
LOKALNA GRUPA DZIAŁANIA ZIEMIA LUBAWSKA,0000253650,
STOWARZYSZENIE "EDUKACJA DLA ROLNICTWA" PRZY ZESPOLE SZKÓŁ ROLNICZYCH CENTRUM KSZTAŁCENIA PRAKTYCZNEGO W BOLESŁAWOWIE,0000253705,
BIALSKA ORKIESTRA DĘTA,0000253735,
"DOBRO CZYNIĆ" MISJA CHARYTATYWNA KOŚCIOŁA CHRYSTUSOWEGO W RP,0000253759,
STOWARZYSZENIE "RADOŚĆ DAWANIA",0000253778,
DIAKONIA KOŚCIOŁA EWANGELICKO-REFORMOWANEGO W RZECZYPOSPOLITEJ POLSKIEJ,0000253847,
UCZNIOWSKI KLUB SPORTOWY "KALIBER",0000253887,
"CARPE DIEM",0000253900,
FUNDACJA IM. BOLESŁAWA CHROBREGO,0000253907,
DOLNOŚLĄSKA ORGANIZACJA ŚRODOWISKOWA AKADEMICKIEGO ZWIĄZKU SPORTOWEGO,0000253986,
STOWARZYSZENIE OŚWIATOWE "TWOJA SZKOŁA",0000253998,
TOWARZYSTWO SŁOWAKÓW W POLSCE,0000254010,
OCHOTNICZA STRAŻ POŻARNA W GDAŃSKU,0000254016,
CHRZEŚCIJAŃSKIE STOWARZYSZENIE EDUKACYJNE,0000254079,
STOWARZYSZENIE CENTRUM WOLONTARIATU "NADZIEJA",0000254109,
STOWARZYSZENIE EDUKACYJNE WOLNA SZKOŁA WALDORFSKA,0000254116,
STOWARZYSZENIE ROZWOJU UNIWERSYTETU III WIEKU IM. JERZEGO KOZARZEWSKIEGO W NYSIE,0000254125,
"FUNDACJA PRZYSTAŃ NADZIEI",0000254130,
STOWARZYSZENIE NA RZECZ DZIECI I MŁODZIEŻY UPOŚLEDZONEJ UMYSŁOWO "BLIŻEJ SIEBIE",0000254282,
KLUB UCZELNIANY AKADEMICKIEGO ZWIĄZKU SPORTOWEGO PAŃSTWOWEJ WYŻSZEJ SZKOŁY TECHNICZNO-EKONOMICZNEJ W JAROSŁAWIU,0000254339,
STOWARZYSZENIE "EMAUS-RZESZÓW",0000254532,
STOWARZYSZENIE POMOCY UCZNIOM IM. JANA PAWŁA II W MIEŚCISKU,0000254562,
STOWARZYSZENIE CENTRUM WSPARCIA TERAPEUTYCZNEGO,0000254619,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "GNIAZDO",0000254637,
STOWARZYSZENIE GKS ZAGŁĘBIE WAŁBRZYCH,0000254661,
STOWARZYSZENIE NA RZECZ BEZPIECZEŃSTWA POWIATU GOLENIOWSKIEGO,0000254666,
STOWARZYSZENIE ŻOŁNIERZY NARODOWYCH SIŁ ZBROJNYCH "NIEPOKONANI",0000254679,
UCZNIOWSKI KLUB SPORTOWY "GIMPEL" NOWY TARG,0000254769,
"TWÓRCZY AKTYWNI",0000254782,
UCZNIOWSKI LUDOWY KLUB SPORTOWY "MARATON",0000254849,
FUNDACJA PLATEAUX,0000254909,
GRODZISKA KOLEJ DREZYNOWA,0000254917,
LUDOWY KLUB SPORTOWY KOŃCZYCE MAŁE,0000254922,
FUNDACJA POMOCY DZIECIOM I SENIOROM "WIOSKA SERCA IMIENIA JANA PAWŁA II ",0000254936,
STOWARZYSZENIE PRZYJACIÓŁ JEDLNI-LETNISKO I WRZOSOWA,0000254940,
FUNDACJA "OSTOJA",0000254987,
STOWARZYSZENIE NA RZECZ POMOCY OSOBOM NIEPEŁNOSPRAWNYM "SIEDLISKO",0000254998,
STOWARZYSZENIE SYMPATYKÓW SZKOŁY PODSTAWOWEJ NR 1 W GORZYCACH,0000255005,
STOWARZYSZENIE CENTRUM INICJATYW OBYWATELSKICH ZIEMI ŁOWICKIEJ,0000255117,
"TOWARZYSTWO PRZYJACIÓŁ ZIEMI CIESZKOWSKIEJ",0000255125,
UCZNIOWSKI KLUB ŻEGLARSKI "OPTI" CWM,0000255157,
FENIKS - FUNDACJA NIOSĄCA POMOC DZIECIOM I OSOBOM NIEPEŁNOSPRAWNYM,0000255165,
FUNDACJA "POMÓŻMY MARZENIOM",0000255194,
KLUB SPORTOWY "SPARTA" PACZKÓW,0000255310,
STOWARZYSZENIE NA RZECZ AKTYWNOŚCI ZAWODOWEJ I SPOŁECZNEJ OSÓB NIEPEŁNOSPRAWNYCH ZIEMI LESZCZYŃSKIEJ "PRO-ACTIV",0000255529,
STOWARZYSZENIE PRZYJACIÓŁ ZIEMI POLICKIEJ "SKARB",0000255565,
OŚRODEK EDUKACJI MAKROBIOTYCZNEJ,0000255598,
UCZNIOWSKI KLUB SPORTOWY "DYCHA",0000255604,
TOWARZYSTWO MIŁOŚNIKÓW RZEKI REGI,0000255615,
PASJA ŻYCIA IM. S. JÓZEFY MENENDEZ,0000255721,
FUNDACJA ARCHON+ - DZIECI KTÓRE KOCHACIE,0000255774,
STOWARZYSZENIE PRZYJACIÓŁ OSÓB NIEPEŁNOSPRAWNYCH "TO-MY",0000255978,
STOWARZYSZENIE "ODNALEŹĆ SIEBIE",0000256024,
FUNDACJA "KRAINA MLEKIEM PŁYNĄCA",0000256078,
STOWARZYSZENIE "PRZYSTAŃ" W KROŚNIE ODRZAŃSKIM,0000256079,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH INTELEKTUALNIE "PRAWOBRZEŻE-SZCZECIN",0000256083,
STOWARZYSZENIE "DAJ SZANSĘ" POMOCY DZIECIOM I OSOBOM KALEKIM - NIEPEŁNOSPRAWNYM,0000256137,
FUNDACJA ZDROWIE DZIECKA,0000256178,
STOWARZYSZENIE "ZGODNIE Z NATURĄ I TRADYCJĄ",0000256184,
STOWARZYSZENIE "PALIUM" W LUBINIE,0000256292,
STOWARZYSZENIE WSPÓŁPRACY ZE WSCHODEM "MEMORAMUS",0000256353,
COLLEGIUM PROGRESSUS,0000256384,
STOWARZYSZENIE NA RZECZ OSÓB UPOŚLEDZONYCH UMYSŁOWO LUB FIZYCZNIE "DOBRA WOLA",0000256560,
FUNDACJA KOMPENDIUM,0000256631,
WOJSKOWE KOŁO ŁOWIECKIE "CIETRZEW",0000256640,
FUNDACJA "WSPÓLNA SPRAWA",0000256728,
FUNDACJA "AKTYWNI ZAWODOWO",0000256778,
STOWARZYSZENIE "KU DOBREJ NADZIEI",0000256783,
"TOWARZYSTWO PRZYJACIÓŁ RATOWIC",0000256956,
FUNDACJA WROTA WIELKOPOLSKI,0000257022,
"FUNDACJA LOKALNA GRUPA DZIAŁANIA - NASZYJNIK PÓŁNOCY",0000257032,
FUNDACJA RODZINY ROZENBLAT,0000257037,
STOWARZYSZENIE SUMINA NA RZECZ ODNOWY I ROZWOJU GÓRNEGO ŚLĄSKA,0000257288,
FUNDACJA "BORY DOLNOŚLĄSKIE",0000257335,
GMINNY LUDOWY KLUB SPORTOWY POTOK WIELKI,0000257376,
STOWARZYSZENIE KAMELEON,0000257416,
STOWARZYSZENIE "POGÓRZANIE",0000257519,
FUNDACJA "MARS, WENUS I ZDROWIE",0000257606,
STOWARZYSZENIE - AKTYWNI LOKALNIE,0000257647,
INSTYTUT KULTURY CHRZEŚCIJAŃSKIEJ IM. JANA PAWŁA II,0000257739,
STOWARZYSZENIE "NADZIEJA" W MALANOWIE,0000257764,
STOWARZYSZENIE CENTRUM WOLONTARIATU W PILE,0000257777,
STOWARZYSZENIE "GENERAŁ STANISŁAW MACZEK IN MEMORIAM",0000257792,
GNIEŹNIEŃSKIE STOWARZYSZENIE AMAZONEK,0000257930,
TARNOBRZESKIE STOWARZYSZENIE PRZYJACIÓŁ ZWIERZĄT "OGRÓD ŚWIĘTEGO FRANCISZKA",0000257944,
OCHOTNICZA STRAŻ POŻARNA W SŁOTWINIE,0000257989,
UCZNIOWSKI KLUB SPORTOWY "CHWARZNO",0000258009,
"ZIELONE WZGÓRZE",0000258016,
STOWARZYSZENIE "PER CRUCEM",0000258113,
SZWADRON KAWALERII IM.2 PUŁKU SZWOLEŻERÓW ROKITNIAŃSKICH,0000258173,
ŚWIĘTOKRZYSKI UNIWERSYTET TRZECIEGO WIEKU,0000258220,
OCHOTNICZA STRAŻ POŻARNA W KOSTOWIE,0000258225,
STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY W ŻĘDOWICACH,0000258236,
LUDOWY ZESPÓŁ SPORTOWY "START" LGOTA WIELKA,0000258325,
FUNDACJA PROMOCJI REKREACJI "KIM",0000258346,
STOWARZYSZENIE PRZYJACIÓŁ DZIECI I MŁODZIEŻY NIEPEŁNOSPRAWNEJ W SULĘCINIE,0000258348,
KATOLICKA MISJA DLA NIESŁYSZĄCYCH,0000258374,
STOWARZYSZENIE "NIEZALEŻNYCH INICJATORÓW WSI AKTYWNEJ - NIWA",0000258392,
FUNDACJA FAMILIA W ŚREMIE,0000258483,
FUNDACJA DLA ZWIERZĄT "KOCI PAZUR",0000258643,
STOWARZYSZENIE POMOCY "FELIX",0000258741,
STOWARZYSZENIE POMOCY OSOBOM GŁUCHONIEMYM I NIEDOSŁYSZĄCYM "KRZYK CISZY",0000258929,
STOWARZYSZENIE "PUCH OSTU",0000258946,
KRESOWE TOWARZYSTWO TURYSTYCZNO-KRAJOZNAWCZE IM. ORLĄT LWOWSKICH W ŻARACH,0000258968,
CENTRUM INICJATYW MŁODZIEŻOWYCH "HORYZONTY",0000259070,
WROCŁAWSKA INICJATYWA ROWEROWA,0000259096,
EVANGELIUM VITAE,0000259108,
FUNDACJA "POLSKIE CENTRUM POMOCY MIĘDZYNARODOWEJ",0000259298,
STOWARZYSZENIE "PLEJADA" W SADLINKACH,0000259333,
STOWARZYSZENIE ROZWOJU WSI WILKANÓW,0000259486,
STOWARZYSZENIE NA RZECZ KULTURY KASZUBSKIEJ "NA KRAJU",0000259566,
FUNDACJA IM. MATKI MAŁGORZTY SZEWCZYK,0000259613,
WAŁBRZYSKI KLUB GÓRSKI I JASKINIOWY,0000259887,
STOWARZYSZENIE NA RZECZ ROZWOJU WSI JAWORZNIK,0000259952,
SISKOM - STOWARZYSZENIE INTEGRACJI STOŁECZNEJ KOMUNIKACJI,0000260007,
FUNDACJA SZANSA DLA NIEWIDOMYCH,0000260011,
STOWARZYSZENIE RODZICÓW I PRZYJACIÓŁ DZIECI ZE SPECJALNYMI POTRZEBAMI EDUKACYJNYMI "RAZEM",260034,
REGIONALNE STOWARZYSZENIE KULTURALNO-OŚWIATOWE "KORNEL",0000260088,
STOWARZYSZENIE SZLAK TEMPLARIUSZY,0000260089,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W DZIAŁDOWIE,0000260155,
STOWARZYSZENIE MIESZKAŃCÓW ŻACZKA,0000260174,
STOWARZYSZENIE RODZICÓW PO PORONIENIU,0000260223,
FUNDACJA BGŻ BNP PARIBAS,0000260224,
STOWARZYSZENIE WSPIERANIA INICJATYW "POMÓŻMY SOBIE",0000260306,
LOKALNA GRUPA DZIAŁANIA "WARMIŃSKI ZAKĄTEK",0000260433,
STOWARZYSZENIE ŻEGLARZY NIEPEŁNOSPRAWNYCH,0000260631,
TOWARZYSTWO AKTYWIZACJI MUZYCZNO-TEATRALNEJ OSÓB NIEPEŁNOSPRAWNYCH,0000260678,
DIAKONIA KOŚCIOŁA EWANGELICKO-AUGSBURSKIEGO W RZECZYPOSPOLITEJ POLSKIEJ,0000260697,
STOWARZYSZENIE EDUKACJA I NAUKA,0000260882,
"FUNDACJA DZIECI ŻYWIONE INACZEJ PRZY CENTRUM ZDROWIA DZIECKA",0000260910,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "NASZ OŚRODEK",0000260966,
PODLASKIE STOWARZYSZENIE NA RZECZ UZDOLNIONYCH,0000261095,
TOWARZYSTWO MIŁOŚNIKÓW GOSTYŃSKIEJ FARY,0000261099,
TOWARZYSTWO SPORTOWE "CHEMIK" KĘDZIERZYN-KOŹLE,0000261102,
MAZOWIECKA FUNDACJA RODZIN ZASTĘPCZYCH,0000261167,
FUNDACJA "WYCHOWANIE BEZ PORAŻEK",0000261181,
STOWARZYSZENIE "MŁODE DĘBY",0000261225,
FUNDACJA INSTYTUT GLOBALIZACJI,0000261242,
STOWARZYSZENIE "ARKA NADZIEI",0000261249,
STOWARZYSZENIE NA RZECZ OCHRONY ZABYTKOWEGO KOŚCIOŁA W BOBROWNIKACH,0000261300,
STOWARZYSZENIE "NASZA TRÓJKA",0000261441,
STOWARZYSZENIE "NASZE ŻYCIE",0000261862,
STOWARZYSZENIE "TROSKA",0000261924,
UCZNIOWSKI MIĘDZYSZKOLNY KLUB SPORTOWY "JUNIS",0000261937,
TATRZAŃSKIE TOWARZYSTWO OPIEKI NAD ZWIERZĘTAMI W ZAKOPANEM,0000262063,
KASZUBSKIE TOWARZYSTWO LOTNICZE,0000262260,
PODKARPACKIE STOWARZYSZENIE RODZICIELSTWA ZASTĘPCZEGO - WIELKIE SERCE,0000262268,
"STOWARZYSZENIE ROZWOJU WSI DĘBNO",0000262290,
STOWARZYSZENIE POMOC BLIŹNIEGO,0000262302,
WROCŁAWSKI KLUB KOSZYKÓWKI,0000262377,
STOWARZYSZENIE UNIWERSYTET TRZECIEGO WIEKU  W KĘDZIERZYNIE-KOŹLU,0000262492,
STOWARZYSZENIE LOKALNA GRUPA DZIAŁANIA - "GNIAZDO",0000262627,
"TRÓJKA",0000262645,
EUROPEJSKIE STOWARZYSZENIE PROMOCJI AKTYWNOŚCI RUCHOWEJ 50+,0000262753,
FUNDACJA DLA TCZEWA,0000262756,
FUNDACJA SŁUŻBY RODZINIE "NADZIEJA",0000262774,
FUNDACJA "GDYŃSKI MOST NADZIEI",0000262786,
DAR SERCA,0000262818,
STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 IM. JANA PAWŁA II W PRZEWORSKU "JEDYNKA",0000262848,
STOWARZYSZENIE SPOŁECZNO KULTURALNE "JASKIER" W OŁDRZYCHOWICACH KŁODZKICH,0000262920,
FUNDACJA PRO ADVICE,0000262946,
FUNDACJA "DOM W ŁODZI",0000263103,
DROHICZYŃSKIE TOWARZYSTWO NAUKOWE,0000263134,
FUNDACJA POMOCY OFIAROM WYPADKÓW KOMUNIKACYJNYCH Z GŁĘBI SERCA,0000263324,
FUNDACJA TRZEBA MARZYĆ,0000263459,
FUNDACJA ALBATROS,0000263522,
LIONS CLUB GEDANIA-GDAŃSK,0000263584,
STOWARZYSZENIE "DOM POMOCNA DŁOŃ",0000263602,
POLSKIE TOWARZYSTWO WALKI Z KALECTWEM ODDZIAŁ TERENOWY "SALUTARIS" W SANOKU,0000263824,
STOWARZYSZENIE SERFENTA,0000263949,
STOWARZYSZENIE OSÓB NIEPEŁNOSPRAWNYCH "COLLEGIUM COEXISTERE",0000263986,
FUNDACJA PROMOCJI ZATRUDNIENIA I PRZEDSIĘBIORCZOŚCI,0000264136,
FUNDACJA "POŁĄCZENI PASJĄ",0000264171,
SANDOMIERSKIE STOWARZYSZENIE POMOCY OSOBOM Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ,0000264185,
POMORSKA FUNDACJA ROTTKA,0000264192,
FUNDACJA EKONOMICZNA POLSKA-AFRYKA WSCHODNIA,0000264206,
ZWIĄZEK HARCERSTWA POLSKIEGO, CHORĄGIEW DOLNOŚLĄSKA,0000264246,
STOWARZYSZENIE "PODAJMY SOBIE RĘCE",0000264286,
UCZNIOWSKI KLUB SPORTOWY "SOKÓŁ" CZARNA,0000264509,
FUNDACJA "ALARMOWY FUNDUSZ NADZIEI NA ŻYCIE",0000264523,
STOWARZYSZENIE KAMIENICA 56,0000264632,
STOWARZYSZENIE DĘBICKIE HOSPICJUM DOMOWE IM. JANA PAWŁA II,0000264643,
FUNDACJA POMOC SZKOLE,0000264687,
LUDOWY KLUB SPORTOWY "OSTROWIANKA" W OSTROWII MAZOWIECKIEJ,0000264728,
FUNDACJA UNIWERSYTETU ROLNICZEGO IM.HUGONA KOŁŁĄTAJA W KRAKOWIE,0000264847,
"FUNDACJA NIESIEMY NADZIEJĘ",0000264888,
FUNDACJA "KLENIE",0000264918,
STOWARZYSZENIE "PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 3" W LĘBORKU,0000265079,
FUNDACJA PODKARPACKIE HOSPICJUM DLA DZIECI,0000265120,
STOWARZYSZENIE ABSOLWENTÓW, NAUCZYCIELI I SYMPATYKÓW LOTNICZYCH ZAKŁADÓW NAUKOWYCH WE WROCŁAWIU,0000265272,
FUNDACJA FOR ANIMALS,0000265307,
STOWARZYSZENIE "MOŻESZ",0000265358,
WIELKOPOLSKIE STOWARZYSZENIE KRZEWIENIA KULTURY LUDOWEJ,0000265377,
OCHOTNICZA STRAŻ POŻARNA - GRUPA RATOWNICTWA SPECJALISTYCZNEGO ŁÓDŹ - JĘDRZEJÓW,0000265465,
FUNDACJA VIDE SUPRA,0000265542,
STOWARZYSZENIE "NEUROCHIRURGIA POMORSKA",0000265567,
STOWARZYSZENIE ZAMOJSKI UNIWERSYTET TRZECIEGO WIEKU,0000265730,
STOWARZYSZENIE EDUKACJA PLUS INTEGRACJA,0000265867,
FUNDACJA NIECHCIANE I ZAPOMNIANE-SOS DLA ZWIERZĄT,0000265877,
FUNDACJA OPIEKI NAD ZWIERZĘTAMI BEZDOMNYMI PRZYTULISKO,0000265951,
STOWARZYSZENIE PRZYJACIÓŁ OSÓB NIEPEŁNOSPRAWNYCH PRZY ŚRODOWISKOWYM DOMU SAMOPOMOCY W NOWYM SĄCZU "JESTEŚMY",0000265991,
STOWARZYSZENIE PRZYJACIÓŁ IMBRAMOWIC "DŁUBNIA U ŹRÓDEŁ",0000265998,
STOWARZYSZENIE CHÓRALNE " GRADUALE",0000266019,
STOWARZYSZENIE KOBIET "AMAZONKI" W ŁĘCZNEJ,0000266136,
STOWARZYSZENIE NA RZECZ KULTURY I EDUKACJI "JAN",0000266280,
ZWIĄZEK HARCERSTWA POLSKIEGO - CHORĄGIEW WIELKOPOLSKA,0000266321,
CZĘSTOCHOWSKIE STOWARZYSZENIE "ETOH",0000266366,
INSTYTUT ETYKI PRAWNICZEJ,0000266503,
RADOMSKIE STOWARZYSZENIE OSÓB Z NIEWYDOLNOŚCIĄ NEREK,0000266507,
STOWARZYSZENIE KULTURALNE "CHÓR BEL CANTO",0000266553,
UNIWERSYTET III WIEKU I OSÓB NIEPEŁNOSPRAWNYCH W ELBLĄGU,0000266642,
FUNDACJA SERCE DZIECKA IM. DINY RADZIWIŁŁOWEJ,0000266644,
STOWARZYSZENIE MAGE.PL,0000266741,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W TOMASZOWIE LUBELSKIM,0000266745,
FUNDACJA ROZWOJU PIELĘGNIARSTWA NEFROLOGICZNEGO I TRANSPLANTOLOGICZNEGO,0000266753,
OCHOTNICZA STRAŻ POŻARNA W JASTRZĘBSKU STARYM,0000266836,
STOWARZYSZENIE AMAZONKI PONIATOWA,0000266881,
FUNDACJA BEZPIECZNA PRZYSTAŃ,0000267078,
STOWARZYSZENIE WSPIERANIA EDUKACJI W ZESPOLE SZKÓŁ W SIEDLISKACH-BOGUSZ,0000267113,
FUNDACJA KOCIA DOLINA,0000267221,
STOWARZYSZENIE DLA ROZWOJU PRZEDSIĘBIORCZOŚCI, EDUKACJI I KULTURY MŁODZIEŻY "EKOGA",0000267283,
FUNDACJA ONKOLOGICZNA NADZIEJA,0000267297,
FUNDACJA OCHRONY ZWIERZĄT "BEZPIECZNA PRZYSTAŃ",0000267427,
MILANOWSKI UNIWERSYTET TRZECIEGO WIEKU,0000267444,
KOBIETA I NATURA,0000267547,
STOWARZYSZENIE KULTURALNE "GLORIA" W PRZEWORSKU,0000267831,
"PIŁKARSKIE NADZIEJE - MOTOR LUBLIN",0000267893,
FUNDACJA KS. CZESŁAWA WALI WYPRZEDZIĆ SWÓJ CZAS,0000267919,
STOWARZYSZENIE "VICTORIA" DLA OSÓB Z CHOROBĄ NOWOTWOROWĄ,0000267934,
KATOLICKI OŚRODEK PSYCHOLOGICZNO-PASTORALNY "CYRENEJCZYK",0000267946,
"FUNDACJA Z SERCEM",0000268030,
FUNDACJA "RODZICE SZKOLE",0000268115,
"FUNDACJA BEZPIECZEŃSTWO DLA PACJENTÓW",0000268147,
FUNDACJA NA RZECZ WSPOMAGANIA REHABILITACJI I SZERZENIA WIEDZY KYNOLOGICZNEJ "MAŁY PIESEK ZUZI",0000268184,
CHORĄGIEW KUJAWSKO - POMORSKA ZWIĄZKU HARCERSTWA POLSKIEGO,0000268190,
OCHOTNICZA STRAŻ POŻARNA W ROZTOKACH,0000268236,
STOWARZYSZENIE TCZEWSKICH AMAZONEK,0000268267,
FUNDACJA DLA EDUKACJI,0000268281,
FUNDACJA IM. JACKA I PIOTRA MICHALSKICH,0000268404,
UCZNIOWSKI KLUB SPORTOWY "TRÓJKA" W EŁKU,0000268405,
FUNDACJA IM. ANDRZEJA BĄCZKOWSKIEGO,0000268424,
STOWARZYSZENIE "RAZEM DLA WILKOWIC",0000268430,
"INKUBATOR PRZEDSIĘBIORCZOŚCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",0000268470,
STOWARZYSZENIE OGNISK MUZYCZNYCH,0000268474,
STOWARZYSZENIE POMOCY CHORYM NA NOWOTWORY KRWI,0000268664,
STOWARZYSZENIE PRZESZCZEPIONYCH SERC,0000268880,
CHORĄGIEW STOŁECZNA ZWIĄZKU HARCERSTWA POLSKIEGO,0000268913,
FUNDACJA "BREAD OF LIFE",0000268931,
STOWARZYSZENIE OPIEKI PALIATYWNEJ ŚWIĘTEGO FRANCISZKA Z ASYŻU,0000268942,
FUNDACJA APETYT NA KULTURĘ,0000269051,
FUNDACJA CHOINKI GDAŃSKIEJ,0000269058,
UCZNIOWSKI KLUB SPORTOWY "ÓSEMKA" WEJHEROWO,0000269152,
STOWARZYSZENIE SKANSEN "PAROWOZOWNIA KOŚCIERZYNA",0000269166,
TOWARZYSTWO PRZYJACIÓŁ DZIECI LUBELSKI ODDZIAŁ REGIONALNY,0000269216,
STOWARZYSZENIE NA RZECZ ROZWOJU NEUROPSYCHIATRII DZIECI I MŁODZIEŻY "PRO FAMILIA",0000269263,
STOWARZYSZENIE WIELOKIERUNKOWEJ POMOCY "REMEDIUM",0000269337,
FUNDACJA NA RZECZ WSPIERANIA OSÓB POTRZEBUJĄCYCH "INTEGRACJA",0000269359,
INNE SPOJRZENIE,0000269538,
CARITAS POTRZEBUJĄCYM,0000269579,
STOWARZYSZENIE NA RZECZ DZIECI I MŁODZIEŻY "MIEĆ SZANSĘ" W LUBOCHNI,0000269598,
"FUNDACJA DOBROCZYNNOŚCI",0000269648,
STOWARZYSZENIE NA RZECZ POMOCY DZIECIOM I MŁODZIEŻY "POMOCNI",0000269679,
FUNDACJA INTENSYWNEJ TERAPII DZIECIĘCEJ,0000269686,
ŚLĄSKIE STOWARZYSZENIE CHORYCH NA SM SEZAM,0000269884,
FUNDACJA POMOCY OSOBOM NIEPEŁNOSPRAWNYM " NIE TYLKO ...",0000269923,
POMORSKIE STOWARZYSZENIE CHORYCH NA ŁUSZCZYCĘ "FALA NADZIEI",0000269969,
STOWARZYSZENIE DLA OCHRONY I PROMOCJI ZDROWIA PSYCHICZNEGO "BĄDŹMY RAZEM" W LIKWIDACJI,0000270033,
STOWARZYSZENIE "RODZINA",0000270068,
"HEREDITAS",0000270087,
STOWARZYSZENIE RODZIN I PRZYJACIÓŁ DZIECI I MŁODZIEŻY NIEPEŁNOSPRAWNEJ "OGNIK",0000270109,
CZŁUCHOWSKIE STOWARZYSZENIE PRZYJACIÓŁ HOSPICJUM,0000270135,
HOSPICJUM IM. ŚW. FRANCISZKA Z ASYŻU,0000270209,
STOWARZYSZENIE NOWY OSTRÓW,0000270213,
STOWARZYSZENIE NA RZECZ ROZWOJU I PROMOCJI ZESPOŁU SZKÓŁ PONADGIMNAZJALNYCH IM. HIPOLITA CEGIELSKIEGO W ZIĘBICACH,0000270241,
FUNDACJA STUDENCKA "MŁODZI - MŁODYM",0000270261,
FUNDACJA POMOCY OSOBOM NIEPEŁNOSPRAWNYM "RATOWNIK GÓRNICZY",0000270272,
STOWARZYSZENIE ABSOLWENTÓW I PRZYJACIÓŁ TECHNIKUM MECHANIZACJI ROLNICTWA W ŁAŃCUCIE,0000270290,
STOWARZYSZENIE "DOM Z SERCEM" W TRZCIŃSKU-ZDROJU,0000270376,
KRAJOWE TOWARZYSTWO AUTYZMU ODDZIAŁ W ŁODZI,0000270540,
"STOWARZYSZENIE NA RZECZ ROZWOJU GMIN",0000270567,
STOWARZYSZENIE GDYNIA SOS,0000270683,
AVALON - BEZPOŚREDNIA POMOC NIEPEŁNOSPRAWNYM,0000270809,
STOWARZYSZENIE KULTURALNE GALERIA,0000270847,
FUNDACJA DAR DLA NAJMNIEJSZYCH,0000271012,
STOWARZYSZENIE NA RZECZ OSÓB Z WADAMI SŁUCHU: "USŁYSZEĆ POTRZEBĘ",0000271093,
LUDOWO-UCZNIOWSKI KLUB SPORTOWY "SKRZYSZÓW",0000271108,
KLUB PUSZYSTYCH W BOGATYNI,0000271186,
FUNDACJA NA RZECZ ROZWOJU DZIECI I MŁODZIEŻY "OTWARCIE",0000271226,
STOWARZYSZENIE ROZWOJU DZIECI I MŁODZIEŻY "ALF",0000271315,
FLORENCJA,0000271381,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "W STRONĘ SŁOŃCA",0000271451,
STOWARZYSZENIE PROFILAKTYKI I RESOCJALIZACJI "AD REM",0000271585,
STOWARZYSZENIE PRZY SP 172 "UCZEŃ" IM. JANINY JASZCZYŃSKIEJ,0000271605,
FUNDACJA PARAFII PW.MATKI BOŻEJ NIEUSTAJĄCEJ POMOCY W TARNOBRZEGU - "CIEPŁO I SERCE",0000271640,
STOWARZYSZENIE ABSOLWENTÓW I SYMPATYKÓW SZKOŁY "NASZA BUDA",0000271699,
KLUB SPORTOWY "OSIR",0000271703,
STOWARZYSZENIE OCHRONY DZIEDZICTWA KULTUROWEGO "OCALMY",0000271732,
"STOWARZYSZENIE TEATR PER SE",0000271735,
ZWIĄZEK HARCERSTWA POLSKIEGO, CHORĄGIEW BIAŁOSTOCKA,0000271846,
FUNDACJA POMOCY OSOBOM NIEPEŁNOSPRAWNYM "FILANTROP",0000271857,
"CARITAS" DIECEZJI ELBLĄSKIEJ ORGANIZACJA POŻYTKU PUBLICZNEGO,0000271874,
